workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1496,cond5,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1496,cond5,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1496,cond5,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,blue,might,probably,might-probably,75,1,0.09999999999999998,0.9,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,orange,might,probably,might-probably,10,1,0.030000000000000027,0.97,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,blue,might,probably,might-probably,40,1,0.91,0.08999999999999986,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,orange,might,probably,might-probably,75,1,0.97,0.030000000000000138,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,orange,might,probably,might-probably,90,1,0.94,0.06000000000000005,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,orange,might,probably,might-probably,0,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,blue,might,probably,might-probably,90,1,0.1299999999999999,0.87,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,blue,might,probably,might-probably,50,1,0.95,0.04999999999999993,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,orange,might,probably,might-probably,60,1,0.97,0.029999999999999916,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,blue,might,probably,might-probably,10,1,0.98,0.02000000000000013,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,orange,might,probably,might-probably,40,1,0.08999999999999986,0.91,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,orange,might,probably,might-probably,25,1,0,0.98,0.02000000000000013,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,orange,might,probably,might-probably,50,1,0.93,0.07000000000000006,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1458,cond5,blue,might,probably,might-probably,100,1,0,0.07999999999999985,0.92,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,blue,might,probably,might-probably,25,1,0.95,0.05000000000000005,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,blue,might,probably,might-probably,60,1,0.49,0.51,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1458,cond5,orange,might,probably,might-probably,90,1,0.98,0,0.019999999999999907,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,25,1,0.98,0,0.020000000000000014,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,orange,might,probably,might-probably,10,1,0.42000000000000015,0.58,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,50,1,0.09000000000000008,0.91,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,orange,might,probably,might-probably,0,1,0,0.77,0.23,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,40,1,0.95,0.050000000000000155,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,orange,might,probably,might-probably,25,1,0.5,0.5,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,10,1,0.92,0,0.07999999999999996,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,blue,might,probably,might-probably,60,1,0.07999999999999996,0.92,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,orange,might,probably,might-probably,40,1,0.55,0.45000000000000007,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,orange,might,probably,might-probably,60,1,0.9,0.09999999999999998,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,75,1,0.10999999999999988,0.89,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,orange,might,probably,might-probably,75,1,0.94,0.05999999999999994,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,orange,might,probably,might-probably,50,1,0.97,0.030000000000000027,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1458,cond5,blue,might,probably,might-probably,90,1,0.019999999999999907,0.98,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1458,cond5,blue,might,probably,might-probably,100,1,0,0.98,0.020000000000000014,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,orange,might,probably,might-probably,10,1,0,0.66,0.33999999999999986,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,orange,might,probably,might-probably,60,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,blue,might,probably,might-probably,90,1,0,0.74,0.26,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,blue,might,probably,might-probably,75,1,0,0.38,0.6200000000000001,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,blue,might,probably,might-probably,25,1,0.36,0,0.64,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,blue,might,probably,might-probably,40,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,blue,might,probably,might-probably,50,1,0,0.69,0.31000000000000005,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1466,cond5,orange,might,probably,might-probably,75,1,0.5000000000000001,0,0.5,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,orange,might,probably,might-probably,75,1,0.5000000000000001,0,0.5,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1466,cond5,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,orange,might,probably,might-probably,60,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1466,cond5,blue,might,probably,might-probably,40,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,blue,might,probably,might-probably,50,1,0.48,0,0.52,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1466,cond5,orange,might,probably,might-probably,50,1,0.72,0,0.28,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,40,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,orange,might,probably,might-probably,50,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,50,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,orange,might,probably,might-probably,60,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1501,cond5,orange,might,probably,might-probably,75,1,0.87,0.13000000000000012,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1501,cond5,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1501,cond5,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1501,cond5,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,orange,might,probably,might-probably,25,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1481,cond7,blue,might,probably,might-probably,75,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1481,cond7,orange,might,probably,might-probably,100,1,0.06999999999999984,0,0.93,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,blue,might,probably,might-probably,75,1,0.34999999999999987,0.65,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,orange,might,probably,might-probably,40,1,0.31000000000000005,0.69,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,blue,might,probably,might-probably,60,1,0.93,0.07000000000000006,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1481,cond7,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1481,cond7,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1441,cond7,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1441,cond7,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,orange,might,probably,might-probably,40,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1441,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1441,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,60,1,0.5299999999999999,0.47,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,10,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,90,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,25,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1465,cond7,blue,might,probably,might-probably,75,1,0.18000000000000005,0.82,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1465,cond7,orange,might,probably,might-probably,40,1,0.85,0.15000000000000002,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,blue,might,probably,might-probably,50,1,0.7,0.30000000000000004,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1465,cond7,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1465,cond7,blue,might,probably,might-probably,60,1,0.5,0.5,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,orange,might,probably,might-probably,90,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
